una visita duomo citta castello dedicato compatroni della citta florido amanzio	train
museo sede palazzo nel centro storico citta del sobria architettura rinascimentale ascendenza fiorentina	train
importante museo arte circa interamente dedicato alle opere alberto burri	train
chiesa san francesco cui affianca sinistra laoratorio san trova perugia piazza san termine via dei	train
basilica santa chiara assisi racchiude tomba della santa crocifisso che parla san francesco	train
palazzo del capitano del popolo trova piazza del comune sinistra della chiesa santa maria sopra	train
basilica maria degli angeli venne costruita tra sua struttura ingloba convento francescano cappella della dove santo assisi fonda	train
chiesa convento san damiano trovano poco distanti dal centro storico	train
santuario della spogliazione trova nella chiesa santa maria accanto cattedrale assisi dove venne battezzato san	train
urbano xiii secolo chiesa san nicola nicola patrono della citta sorge pieno centro presso	train
chiesa parrocchiale san michele arcangelo bastia umbra sita nel centro piazza	train
costruita sopra pozzo stata inaugurata agosto serviva rifornire acqua centro storico della citta	train
palazzo dei consoli costruito nella seconda meta del xiii forse quello stesso maestro prode cui deve palazzo comunale	train
chiesa san silvestro testimonianza religiosa dello stile romanico	train
complesso villa fidelia villa ubicato alla base una collina lungo strada centrale umbra nel territorio costruito nel xvi secolo dalla famiglia urbani sui resti santuario appartenente insieme sacrale epoca classica passa nel xviii secolo donna teresa pamphili grillo che trasforma	train
chiesa san francesco trova piazza	train
prima cattedrale della citta poi collegiata abolita federico nel ripristinata solamente nel per volonta papa paolo	train
centro lungo corso trova gia palazzo edificato nel tardo settecento andrea vici per volere della presenta con una facciata neoclassica porta arricchita rosta ferro	train
chiesa della madonna del carmine trova nel borgo centro fortificato immerso tra olivi boschi ricco tesori artistici	train
risultato prolungamento verso est innalzamento del primitivo palazzo quello costruito con pietra calcarea bianca	train
opened the public since the museum housed the monastery held the ursulines since the first half the eighteenth	train
questa antica sede della confraternita nel catino absidale collocato presepe monumentale terracotta policroma composto pia trenta statue realizzato tra dai fratelli abruzzesi giacomo raffaele	train
maestro rinaldo iacovetti calvi was entrusted the community calvi with the building the church which was initially dedicated madonna delle	train
chiesa francesco convento berardo sorgono circa metri dalle mura calvi crinale collinare che divide valli otricoli magliano della vecchia strada per	train
chiesa maria assunta era chiesa pia importante del situata nei pressi della porta ternana lungo via oggi via tempo principale via comunicazione che attraversava centro abitato	train
costruita antico oratorio chiesa san bernardino trova poco lontano dal centro abitato	train
pieve san gregorio trova lungo strada che unisce castel ritaldi colle del restaurata dopo terremoto del costituita strati orizzontali pietra bianca sulla quale apre portale	train
databile xvii chiesa san pancrazio trova centro del paese piazza giorgio della	train
chiesa santa croce santuario della madonna della sorge nella valle del isolata nel contesto agricolo poco distante dal borgo cerreto	train
citta citerna tra borghi pia belli	train
chiesa san francesco citerna ubicata lungo corso insieme convento francescano santa elisabetta sede del comune nella seconda meta del secolo sulle fondamenta una costruzione preesistente visibile nella parte bassa della	train
chiesa san michele arcangelo trova nel centro storico citerna dedicata santo patrono del piccolo	train
chiesa santa maria assunta esempio edificio sacro romanico impianto architettonico poco comune nella navata unica absidata con transetto tiburio cupola dei questo nucleo principale annessa una navatella addossata alla parete	train
chiesa san con monastero ospita oggi sede del cedrav per documentazione antropologica corrispondente alla parete sinistra della ornata portale	train
centro poco dopo palazzetto prosperi-vitelli piccolo arco immette nel percorso del suggestivo camminamento medievale che corre lungo perimetro delle mura con aperture tutto arco perfettamente conservate dando vita una serie loggiati che offrono uno spettacolo veramente	train
grande opera globale sempre mai cui elementi del passato sovrappongono quelli del presente del	train
conoscono sue origini alcuni documenti autentici conservati della comunita del monastero dai quali desunto che nel tempo clemente dieci monache agostiniane riunirono professare regola chiara norcia per propagarne	train
complesso monumentale francesco monteleone spoleto forse laopera pia significativa suggestiva per complessita libro santi simbologie leggere con	train
borgo nel comune trova immerso nel verde circondato	train
chiesa maria cielo laattuale chiesa parrocchiale	train
chiesa maria delle grazie sorge piedi del colle titolo questa chiesetta tipicamente rinascimentale tradisce chiaramente suo carattere tempio anche linea architettonica forma croce cupola cilindrica sono considerarsi rinascimentali altare maggiore stucchi sono derivazione	train
castello attigliano sorge posizione pittoresca sul margine una terrazza dominante valle del secondo tradizione deriverebbe dai numerosi tigli che crescevano nelle dal latino	train
moderna risalente fregia vetrate artistiche concretizzate attraverso del snella imponente nella sua struttura moderna presenta sulla facciata grandi vetrate multicolori che illustrano verita della fede grande mosaico raffigurante san lorenzo che distribuisce ricchezze della chiesa	train
posta nella principale piazza borgo fontana dei delfini dei tritoni rimane uno dei simboli principali del insieme venne realizzata nel ebbe duplice funzione arredo urbano approvigionamento idrico che era garantito due fonti	train
chiesa santa cecilia della citta risale xii secolo come pua notare	train
chiesa del sacramento costruita nel contrada piazza vecchia della societa del santissimo sacramento	train
chiesa della madonna del situata fronte alla che nel passato consentiva risale suo interno sono visibili numerosi affreschi alcuni dei quali ben	train
posta fuori mura fatta costruire nel dal cardinale matteo bentivenga	train
scheggino castello pendio forma coronato vertice dal cassero una	train
chiesa giovanni costruzione gotica dei una torre quadrata caratterizzata abside	train
chiesa san francesco conosciuta anche con madonna della croce trova del paese	train
visita chiesa santa maria assunta nel parco fluviale del lungo via francesco	train
storia caratteristiche della ceramica gualdo dalla ginestra successo della tecnica del lustro	train
posizione dominante sulla valle del risacco val rispettivamente affluente del chiascio torrente proveniente gualdo casacastalda originato dal castello fondato nel viii secolo longobardo discendente ernero castaldo cui nome casa del	train
baschi custodisce reperti archeologici della fornace romana del rinvenuta localita visita del museo organizzato pannelli illustrati per spiegare fasi lavorazione cartine geografiche con punti luminosi per individuare localita modellini della fornace delle navi trasporto servono creare ambiente stimolante ricco spunti per attivita	train
dal baschi sulla incastrato mezzo rocce fitta nella gola del viene segnalato come escursionistico della andando verso	train
museo unico mondo che raccoglie migliaia uova dipinte opere frutto della mostra concorso nazionale nata nel civitella del dalla geniale intuizione bernardini presidente culturale	train
chiesa della santissima trinita sorge avigliano umbro chiesa parrocchiale del venne edificata nel xvii secolo come parte integrante del castello della famiglia vici come legge vescovo todi rodolfo che consacra	train
poco fuori dal borgo toscolano nel comune avigliano umbro trova chiesa della madonna navata che ingloba suo come parete decorata con affreschi attribuiti pittore rinascimentale umbro piermatteo	train
chiesa san nicola trova localita val frazione nel comune lisciano	train
dedicata santi mariano edificata piedi del monte ingino una chiesa cui possono notare resti sul lato destro della risale sec xiii	train
chiesa santa maria nuova trova nel centro storico gubbio del quartiere tra via savelli della porta via	train
palazzo dei ben visibile anche trova nel centro storico gubbio	train
allestito casale che ingloba resti una casa romana con pregevoli decorazioni utilizzata partire	train
originaria sede del mercato piazza ora attrezzata parte parcheggio parte	train
vallingegno sorge sulla cima una collina pochi chilometri immersa nella bella natura della campagna	train
costruita sulla sommita del ripido monte piedi del quale estende citta che custodisce bronzo contenente corpo del santo patrono	train
storia caratteristiche della ceramica dal mastro giorgio grandi maestri del	train
chiesa santa maria infraportas affaccia sul lato occidentale piazza san domenico nel centro storico	train
museo situato piccola localita montagna comune foligno posta lungo importante snodo viario che collegava gia antico sabina costa	train
sorge circa sud foligno direzione una vasta necropoli pertinente alla citta romana	train
complesso del secolo oggi sede della biblioteca comunale dellaarchivio	train
laarea archeologica ocriculum rappresenta per sue dimensioni stato caratteristiche dei suoi monumenti per ricchezza dei materiali rinvenuti durante gli uno dei centri pia importanti non solo dellaumbria	train
palazzo dei priori collocato angolo tra piazza novembre corso vannucci	train
rocca fortezza papale del xvi trova del centro storico possibile visitare porta piazza italia piazza	train
fondazione ranieri sorbello trova palazzo piazza nel pieno centro storico due passi palazzo dei priori dalla cattedrale san tra pozzo etrusco chiesa san	train
nella zona san marco sotto vecchia ciminiera una storica trova ampio locale che ospita museo del circa spazio possibile ammirare collezione che consta circa giocattoli dal giorni	train
situata nel cuore del edificio risalente alla fine del secolo inizi del costituito vano rettangolare coperto con una grande cappella sulla doveva rappresentare nucleo della chiesa	train
situato allainterno del palazzo priorale collega con percorso didattico attraverso reperti pannelli tre identita storiche centro laantica citta romana ocriculum laattuale centro storico ricco materiali antichi riutilizzati nel tessuto	train
chiesa parrocchiale dedicata santa maria ubicata nel punto pia alto del sulla piazza considerata edificio del xii secolo fino del rinvenimento una nicchia con affreschi del realta importante esempio dellaarchitettura preromanica del vii	train
ricordata come cappella salvatoris atto notarile del pianta rettangolare con campaniletto vela sopra	train
romano carsulae era segnato nord dalla porta urbica nota come arco san damiano	train
urbano xiii secolo chiesa san trova san gemini piazza san ubicata ridosso del castello altomedievale allainterno della cerchia muraria	train
sua costruzione voluta nellaanno dal vescovo san ricostruita stile comanico nel accolse reliquie san ebbe altri successivi fino alla attuale forma	train
chiesa ubicata fuori porta prossimita delle mura san nella localita detta del	train
epoca situato settentrionale della citta disposto una spianata	train
piazza san fulcro del regolare impianto urbano gia uno spazio sapientemente articolato funzione degli edifici monumentali che una stratificazione stili epoche dal gotico trecentesco rinnovamento	train
chiesa san michele arcangelo monumento attorno quale snoda nucleo urbano centrale della citta	train
basilica san benedetto prospiciente piazza fulcro del centro storico della citta	train
san bernardino rappresenta massimo esempio arte rinascimentale	train
geolab uno spazio espositivo permanente dedicato alla divulgazione delle scienze della	train
palazzo dei priori edificio ricco elementi che rendono monumento tra pia belli	train
pochi chilometri sud poco distanti dalla statale circondati querce grandi ergono resti della chiesa del convento	train
colle situato proprio alle spalle del paese uno dei luoghi pia panoramici stagliano ruderi dellaantico castello guardea	train
nel ebbe inizio rifacimento della chiesa niccola prima risaliva xii progettista ippolito definisce lui stesso nella firma apposta sul gruppo marmoreo della pieta che trova nel duomo quale personalmente lavori per circa soltanto periodo sostituito antonio durante costruzione del	train
chiesa maria simbolo fulcro della comunita della terra	train
costruito nel nello stesso luogo dove nel santo aveva predicato compiuto	train
costruzione della romana via risalente alla seconda meta del iii secolo aveva inizialmente una funzione tipo militare impiantava rapido collegamento fra roma mare presenza come questa condiziona pesantemente delle popolazioni portando economica	train
ricordata gia dalla ratio decimarum del xiii registro delle decime che venivano riscosse dagli enti chiesa parrocchiale san biagio assunto oggi aspetto molto differente quello originale quanto gli interventi sulla struttura sono stati	train
estende localita grotta nella piccola frazione villa san faustino nel comune massa breve distanza dal tracciato antico della via flaminia dal ponte fonnaia	train
storia legata indissolubilmente quella della famiglia che vantava personaggi affermatisi ambito letterario giuridico	train
repubblica cospaia stata piccolo territorio indipendente dal febbraio giugno attualmente una frazione del comune san	train
palazzo del origine stato rimaneggiato pia volte nel corso dei secoli stato ulteriormente rinnovato	train
raccoglie materiali pia antico recente ritrovamento assieme museo della fondazione faina una sintesi delle conoscenze archeologiche orvieto	train
costruito come fortificazione colle tra perugino conteso dai capitani oggi castello montegiove residenza aperta visitabile tutto	train
costruito attorno mille dagli orvietani per vigilare sul guado del nel punto dove eta romana era stato eretto come argine praticabile venne trasformato possente castello con bastioni angolari nel xvi secolo affreschi del xvi-xvii	train
romanica chiesa santa maria sorge fondamenti romani nella area archeologica del vicus martis	train
isolata nei pressi villa san frazione massa costruita sopra insediamento epoca come evince alcuni ruderi ancora presenti vicino	train
nella piazza principale massa che conserva ancora caratteristiche del centro trova chiesa san dedicata che leggenda vuole vescovo martire dellaantica civitas	train
museo trova nel centro storico allainterno della	train
poggio situato altura sul livello del sotto monte pancrazio piccolo delizioso paese dellaumbria affacciato alla valle del tevere allaalta	train
una chiesa costruita nel sostituzione della chiesa antonio attualmente che trovava delle mura	train
chiesa dei santi filippo giacomo sorge piazza vittorio emanuele piazza principale monte castello	train
porta marzia trova inserita come arco cieco nella muratura della rocca maestosa opera architettonica cinquecentesca estesa sul vasto quartiere colle rilievo meridionale cui sorge	train
archeologica estende fuori dalle mura medievali occidentali gubbio	train
chiesa san giovanni battista vallo nera edificata nel corso del xiii xiv per quanto riguarda parte ampliata parzialmente ricostruita nel xvi secolo data incisa sinistro della	train
pieve santa maria chiesa parrocchiale che innalza maestosa piazza	train
storia caratteristiche della ceramica dai buccheri degli etruschi galletto orvietano	train
poco fuori della porta nord monteleone lungo umbro trova chiesa del	train
chiesa san rocco trova fuori vallo lungo strada che conduce venne eretta nel	train
