necropoli oggi situata area archeologica attrezzata percorsi visita antiquarium accoglie alcuni reperti mostre tematiche aspetti vita quotidiana sociale etruschi	train
pinacoteca comunale allestita allainterno palazzo consoli edificio trecentesco presenta forme gotiche parte inferiore mentre fascia soprastante frutto rifacimento settecentesco	train
piediluco borgo medievale omonimo lago breve distanza terni cascata marmore	train
santuario madonna lacrime passeggiata oliveti ammirare affreschi perugino spagna	train
chiesa santa maria rivotorto sorge pochi chilometri santa maria angeli eretta forme rimando neo gotico dopo terremoto posto edificio precedente costruito proteggere tugurio francescano custodito interno chiesa	train
teatro romano sec eloquente testimonianza spoleto romana stato riportato luce	train
raggiunge chiesa san filippo percorrendo suggestiva via portici xvii secolo parte alta nocera umbra	train
attuale sede comune palazzo priori pretorio podesta occupa lato orientale piazza signoria trovandosi fronte conosciuto palazzo consoli	train
pochi chilometri sud guardea poco distanti statale amerina circondati querce grandi massi ergono resti chiesa convento illuminata	train
castello epoca tardo medievale xiv secolo presenta pia tracce fortificazione	train
pia alti esempi scultura duecentesca opera nicola pisano figlio giovanni	train
torre trova colle passaggio bettona risale secolo	train
piccola frazione fontignano trova chiesa santa maria annunziata ultimo luogo lavoro pietro vannucci custode tomba divin pittore	train
parco valcasana trova valnerina porte scheggino	train
chiesa santa maria risale circa inizi trecento chiesa passa minori conventuali fianco venne costruito convento notizia fin	train
chiesa ubicata vicinanze antica rocca tanto confendersi essa facciata incompiuta laabside simili fortilizio scorgono lontano cosa campanile profila elevato sfondo	train
santuario amore misericordioso trova collevalenza pochi chilometri todi	train
interno chiesa antica sede confraternita antonio catino absidale collocato presepe monumentale terracotta policroma composto pia trenta statue realizzato fratelli abruzzesi giacomo raffaele montereale	train
castello campello costruito secolo barone borgogna rovero champeaux insediamento fortificato posto sommita colle posizione dominante valle spoletina	train
necropoli etrusca detta sperandio raggiunge facilmente partendo arco augusto attraverso corso garibaldi via sperandio fino arrivare proprieta villa sperandio attorno trovano sparsi resti necropoli	train
raro esempio architettura castellana medioevale risolve unica soluzione problemi viabilita difesa lungo perimetro interno cinta muraria ponente apre portam castri sotto torre merlata tuttora ingresso principale castello	train
luglio stati inaugurati locali museo paleontologico pietrafitta ospitano resti fossili rinvenuti bacino circonda laalta valle fiume nestore	train
collegiata san michele arcangelo chiesa parrocchiale panicale	train
abbazia benedettina san lorenzo sorge altura chiamata san giovanni poca distanza paese omonimo	train
contesto isolato contesto agricolodatazione secoloattuale uso attivita ricettivaproprieta privata	train
centro vita primo nucleo castello monteleone orvieto davanti lato portico testimonianza resta ancora leggibile muro lato nord accanto sorgeva cimitero	train
pieve san gregorio trova lungo strada unisce castel ritaldi colle marchese facciata restaurata dopo terremoto costituita alternanza strati orizzontali pietra bianca rossa apre portale rincassi	train
prima chiesa dedicata cascia santo assisi fondata ventuno anni dopo morte	train
pavimento mosaico tessere bianche nere risalente secolo pia integro raffinato segno lasciato bevagna antichi romani chiamarono citta mevania	train
chiesa convento sant agostino sorge sommita colle coperto olivi poco sud colle corciano	train
edificata inizio secolo chiesa presenta facciata pietra molto semplice rivela origini romaniche	train
chiesa costruita ringraziamento miracolosa guarigione duchessa eleonora mendoza corgna	train
scoperta mondo fatto storia natura incontaminata panorami mozzafiato piccoli borghi	train
perugia accoglie sotterranei palazzo seicentesco bourbon sorbello pia monumentale opere ingegneria architettura idraulica etrusca splendido esempio maestria costruttrice etrusca pozzo realizzato seconda meta ubicato piedi monte porta sole punto pia elevato citta corrispondente antico acropoli citta	train
centro citerna poco dopo palazzetto prosperi vitelli piccolo arco immette percorso suggestivo camminamento medievale corre lungo perimetro mura aperture arco perfettamente conservate dando vita serie loggiati offrono spettacolo veramente suggestivo	train
santuario venera antichissima immagine madonna trova circa cinque chilometri citta castello lungo apecchiese valicando appennino giunge fino mare adriatico	train
rocca albornoziana erge imponente narni gole nera circondata rigogliosa vegetazione	train
citta amelia difesa nord sperone roccioso quasi intero inanellata possenti antichissime mura poligonali secolo	train
sepolcro situato localita molinella presso castel rubello comune porano scavato tufo piccola collina boscosa lambita base torrente montacchione	train
castello pendio sec xii immerso paesaggio olivi spoleto campello fonti clitunno tappa via francesco	train
storica casa agricolo gentilizia borgo storico torgiano	train
complesso monumentale francesco monteleone spoleto forse laopera pia significativa suggestiva complessita storia sviluppo arte fede libro storie santi simbologie leggere cura	train
eggi borgo fortificato due passi via flaminia spoleto potrai scoprire preziosi capolavori arte	train
costruito prima meta iadeg secolo rimasto solo qualche muro cavea sfruttata ricavarvi alcune abitazioni medievali conserva forma tipica ellittica originaria	train
eremo madonna stella trova valle noce presso roccatamburo meta strada poggiodomo cerreto	train
complesso abbaziale trova pressi narni pendici scoscese monte santa croce	train
sorge circa sud foligno direzione sant eraclio area vasta necropoli pertinente citta romana fulginia	train
museo ricamo tessile trova valtopina piano terra palazzo comunale residenza signorile primi anni secolo	train
parrano immerso collina umbra apprezzata meta turistica presenza numerose sorgenti acqua utilizzate cure idropiniche	train
fondazione ranieri sorbello trova palazzo sorbello piazza piccinino pieno centro storico perugia due passi palazzo priori cattedrale san lorenzo pozzo etrusco chiesa san severo	train
palazzo consoli ben visibile lontano trova centro storico gubbio	train
centro storico giove classico esempio impianto medioevale fitta serie vicoli intreccia interno perimetro delimitato mura medievali caratterizzato sovrapporsi archi scale contrafforti	train
ponte spiano trova poco fuori sigillo unaopera costituita imponenti macigni consentiva laattraversamento torrente fonturci allaantica via flaminia	train
festa san giovanni folclore cultura buona cucina	train
palazzo municipio origine medievale stato rimaneggiato pia volte corso secoli stato ulteriormente rinnovato recente	train
museo citta territorio colloca centro storico narni spalle palazzo comunale	train
scoperta scalo fluviale antica mevania	train
prodotto sotto denominazione todi doc comprende comuni collazzone massa martana monte castello vibio todi	train
caratterizzata due archi porta amerina conosciuta torre belvedere	train
antiquarium baschi custodisce reperti archeologici fornace romana sec rinvenuta localita scoppieto itinerario visita interno museo organizzato sezioni pannelli illustrati spiegare fasi lavorazione argilla cartine geografiche punti luminosi individuare localita modellini fornace navi trasporto servono creare ambiente stimolante ricco spunti attivita didattiche	train
eremo montecorona trova poco distante citta umbertide contesto isolato	train
tempietto clitunno piccolo sacello forma tempio trova comune campello clitunno piedi castello pissignano dominante valle spoletina	train
presso palazzo malizia torgiano ospita due collezioni permanenti altre estemporanee	train
collelungo scoperta storia arte fede	train
importante museo arte contemporanea circa interamente dedicato opere alberto burri	train
vitigno autoctono ottenuto riconoscimento vernaccia cannara doc	train
colle situato proprio spalle paese guardea luoghi pia panoramici dellaamerino stagliano ruderi dellaantico castello guardea vecchia	train
chiesa tempio santa maria trova subito fuori mura duecentesche centro abitato	train
detto castello palazzo marchionale edificio storico forme medievali rinascimentali situato borgo monte santa maria tiberina	train
chiesa san sebastiano edificata certamente fra xiv secolo venne modificata forma attuale	train
chiesa san francesco stata costruita intorno meta secolo ampliata inizio	train
chiesa santa croce trova umbertide piazza san francesco fianco chiese san francesco san bernardino sullaarea sorge esisteva gia secolo piccola chiesa dedicata santi pietro paolo doveva fungere oratorio confraternita disciplinati santa maria	train
cima collina quasi dirimpetto guardea vecchia situato castello poggiorimasto inalterato pia mille anni	train
costruzione romana via flaminia risalente seconda meta secolo inizialmente funzione tipo militare impiantava arteria rapido collegamento fra roma mare adriatico presenza infrastruttura condiziona pesantemente evoluzione popolazioni limitrofe portando apertura culturale economica sociale	train
laarea archeologica ocriculum rappresenta dimensioni ettari stato conservazione caratteristiche monumenti ricchezza materiali rinvenuti durante scavi centri pia importanti solo dellaumbria dellaitalia	train
tempio san fortunato todi sorge piazza umberto cima bella scalinata sopra resti complesso anteriore anno mille	train
chiesa moderna concezione risalente fregia vetrate artistiche concretizzate attraverso uso mosaico snella imponente struttura moderna presenta facciata grandi vetrate multicolori illustrano verita fede grande mosaico raffigurante san lorenzo distribuisce ricchezze chiesa poveri	train
fondazione archeologia arborea onlus scopo ricerca salvaguardia riproduzione alberi frutto via estinzione	train
museo sede palazzo albizzini centro storico citta castello palazzo secolo sobria architettura rinascimentale ascendenza fiorentina	train
centro foligno palazzo orfini ospita museo stampa stampata prima copia divina commedia	train
cisterne situate sotto attuale piazza matteotti corrispondente piazza pubblica eta romana forum estremita settentrionale abitato amelia	train
chiesa convento san girolamo trovano poco fuori mura spello lungo strada conduce collepino	train
pacifico oceano indiano mar rosso mediterraneo malakos circa mila esemplari catalogati rappresenta collezione privata conchiglie pia grande europa	train
chiesa gotica santa maria servi trova subito fuori cinta medioevale citta pieve vicino porta romana	train
contesto urbano datazione secolo chiesa san nicola nicola patrono citta sorge pieno centro storico presso scheggino	train
bella chiesa santa maria vecchia trova subito fuori mura ficulle laantica parrocchiale fino fine cinquecento	train
stroncone borgo medievale sommita ameno colle olivato breve distanza terni	train
descrizione mancante	train
ricordata gia ratio decimarum secolo registro decime venivano riscosse enti ecclesiastici chiesa parrocchiale san biagio porano assunto oggi aspetto molto differente originale interventi struttura stati numerosi	train
magico parco museo dellaartista brajo fuso	train
raggiungere santuario madonna miracoli bisogna recarsi castel rigone piccola frazione passignano trasimeno	train
fichi girotti prodotto tipico citta amelia farciti cioccolata frutta secca vengono prodotti confezionati famiglia girotti tutt oggi prodotto pasticceria molto diffuso	train
costruita sommita ripido monte ingino piedi estende citta edificio custodisce urna bronzo contenente corpo santo patrono ubaldo	train
palazzo priori comune solenne elegante architettura palazzi pubblici pia importanti umbria	train
chiesa san francesco terni santuario francescano affreschi bartolomeo tommaso	train
piazza san benedetto fulcro regolare impianto urbano gia alto medioevo spazio sapientemente articolato funzione edifici monumentali delimitano stratificazione funzioni stili epoche gotico trecentesco rinnovamento ottocentesco	train
complesso san francesco montone insediamento francescano risalente xiv secolo costituito chiesa gotica pinacoteca ospitata adiacente convento chiostro risalente xvi xvii secolo	train
teodelapio trova fuori centro storico fronte stazione ferroviaria spoleto	train
scoperta pittoresco borgo medievale frazione massa martana storia archeologia natura	train
chiesa convento san damiano trovano poco distanti centro storico assisi	train
chiesa romanica andrea pia antiche gualdo cattaneo pagava decime gia duecento	train
scrigno memoria cittadina	train
tuffo amore cortese	train
chiesa sorta insieme monastero annesso monache benedettine ora soppresso compiuta testimoniano iscrizioni leggono volta	train
lungo via romea germanica area ricca reperti archeologici	train
olmeto pieve caina mercatello tripoli percorso riscoperta spiritualita	train
chiesa parrocchiale santa maria assunta trova vicino piazza principale corciano intitolata coragino fondatore citta secondo antica leggenda mitico compagno eroe greco ulisse	train
centro paleontologia vegetale stato realizzato fine anni supportare attivita studio foresta fossile dunarobba ricostruendone caratteristiche geologiche climatiche faunistiche attraverso reperti pannelli esplicativi modelli scala	train
luoghi pia significativi dellaesperienza francescana pendici monte subasio	train
edificio vicino chiesa santa maria assetto ottocentesco prospetto cinquecentesco interno tracce affreschi xvi sec	train
qui coltivano sangiovese canaiolo trebbiano danno vita due rossi assoluto livello rosso torgiano doc rosso riserva docg	train
madonna fanciullo capolavoro bartolomeo caporali	train
gubbio vivi festa ceri perderti albero natale pia alto mondo gusta tipica crescia	train
trevi piccolo borgo medievale arroccato colle olivato parte centro orientale umbria foligno spoleto	train
chiesa san giacomo monastero annesso ospita oggi sede cedrav centro documentazione antropologica valnerina facciata corrispondente parete sinistra navata ornata portale archiacuto	train
vero scrigno arte fede cuore deruta	train
chiesa san salvatore trova usigni comune poggiodomo commissionata cardinale fausto poli segretario privato papa urbano originario piccolo borgo umbro	train
dolcemente adagiata pendici monte subasio patrimonio mondiale umanita assisi accoglie secoli fedeli provenienti mondo	train
edificio religioso pia importante amelia eretto sacrum verticem citta anno vasto incendio distrusse cattedrale venne ricostruita forme barocche	train
antiquarium allestito interno casale ingloba resti casa romana domus pregevoli decorazioni mosaico utilizzata partire eta augustea	train
maestro rinaldo iacovetti calvi entrust the community calvi with the building the church which initially dedicate madonna grazie	train
museo nato grazie passione alcuni cittadini locale pro loco iniziativa deve ricerca raccolta oggetti legati lavoro campi attivita domestiche artigianali	train
percorso suggestivo snoda lungo fiume tevere fino confluenza chiascio pressi torgiano	train
spina tuffo medioevo	train
the palazzo municipale corciano find corso cardinale luigi rotelli	train
tratta luogo conversione san francesco ascolta voce crocefisso diceva parole ripara casa santa chiara visse anni mora	train
museo attiguo parco meritano visita particolarita raccolta soprattutto area sorge	train
castruma costruito attorno anno mille orvietani vigilare guado chiani punto dive eta romana stato eretto argine praticabile muro grossoa venne trasformato possente castello bastioni angolari xvi secolo interno affreschi xvi xvii secolo	train
antica citta citerna borghi pia belli italia	train
allestito sale vescovado museo memoria assisi racconta storia trecento ebrei salvati grazie spirito accoglienza francescana assisi	train
gole nera dive natura cultura storia incontrano oltre duemila anni atmosfera unica degna prosecuzione valnerina dopo attraversamento conca ternana fiume nera	train
punto condivisione tante storie cammino	train
palazzo consoli costruito seconda meta secolo forse stesso maestro prode deve palazzo comunale spello	train
paciano piccolo borgo medievale adagiato colline lago trasimeno ricco patrimonio artistico	train
chiesa san francesco citerna ubicata lungo corso garibaldi edificata insieme annesso convento francescano santa elisabetta ora sede comune citerna seconda meta secolo fondamenta costruzione preesistente visibile parte bassa facciata	train
costruzione chiesa santa maria assunta risale periodo precedente prima data notizie certe dellaedificio	train
chiesa maria grazie sorge piedi colle montegabbione titolo chiesetta tipicamente rinascimentale tradisce chiaramente carattere tempio votivo linea architettonica esterna forma croce latina cupola cilindrica considerarsi rinascimentali mentre allainterno altare maggiore stucchi derivazione barocca	train
quattrocentesca chiesa san francesco affaccia piazza caprera parte alta dellaantico abitato nocera umbra sede pinacoteca museo civico	train
contesto montagnadatazione secololaantica abbazia situata parco naturale monte cucco valle fosso artino pendici monte catria lungo percorso unisce scheggia isola fossara	train
vastissima area sepolcrale civilta umbro etrusca risalente sec lungo colline digradano verso tevere meraviglioso patrimonio archeologico riserva inaspettate sorprese	train
chiesa san nicola trova localita val rise frazione crocicchie comune lisciano niccone	train
visita chiesa gotica ricordare passaggio san francesco piediluco	train
chiesa principale nocera chiesa madre diocesi nocera gualdo fino	train
laorvieto doc vini umbri pia famosi rappresenta maggioranza dellaarea vitata regione	train
simbolo legame storia territorio confine ricco torri castelli	train
origini risalgono albori cristianesimo secondo tradizione sorge casa prima miracolata san crispolto	train
piazza comune quasi esattamente circolare sorge palazzo comunale anticamente chiamato palazzo popolo	train
chiesa ricordata cappella salvatoris atto notarile pianta rettangolare campaniletto vela sopra facciata	train
chiesa san michele arcangelo trova centro storico citerna dedicata santo patrono piccolo borgo	train
contesto ruraledatazione xvii secolosituato pendici colle innalza sopra dellaalta valle tevere palazzo magherini graziani gode bellissima vista panoramica	train
porta marzia trova inserita arco cieco muratura rocca paolina maestosa opera architettonica cinquecentesca estesa vasto quartiere colle landone rilievo meridionale sorge perugia	train
chiesa francesco risale seconda meta secolo	train
piani castelluccio altopiano carsico alluvionale appennino umbro marchigiano	train
basilica san salvatore interessantissimo edificio paleocristiano eretto fine secolo inizio	train
laoro bianco dellaorvietano salvato dallaestinzione grazie allaimpegno coltivatori locali	train
borgo castelfiori comune montegabbione trova immerso verde circondato boschi	train
borgo ceselli scheggino valnerina meta ideale appassionati torrentismo	train
spettacolare esempio architettura rinascimentale bramantesca dedicato seguito miracolo proprio riva torrente tatarena	train
poco fuori porta nord monteleone orvieto lungo umbro casentinese trova chiesa crocefisso	train
ampia collezione famiglia illustra originali repliche eseguite artisti frequentarono fabbrica	train
chiesa santa cecilia patrona citta risale xii secolo pua notare abside	train
chiesa san francesco principale luogo culto cattolico deruta consacrazione risale dopo essere stata ricostruita seguito violento terremoto	train
castello giove cosa conosciamo oggi risultato opera restauro iniziata famiglia farnese xvi secolo continuata duchi ciriaco asdrubale mattei fortificazione medievale scopo difensivo	train
chiesa san domenico narni ubicata lungo via mazzini eretta xii secolo origine antica cattedrale citta dedicata santa maria maggiore	train
progetto tenere vivo ricordo saperi pratiche modi vivere mondo contadino	train
paradiso dellaarcadia perugina	train
abbazia san pietro inglobata ampliamento quattrocentesco mura trova fronte giardini frontone perugia	train
chiesa collegiata santa croce situata piazza mazzini venne costruita unitamente convento ordine frati minori convento ospita qualche tempo beato corrado offida famoso predicatore francescano mora bastia mentre annunciando avvento frati minori lasciarono santa croce clero regolare volonta pontificia chiudere piccoli conventi	train
dedicato storia cannara territorio	train
conoscere fondo laanima perugia consigliamo visitare chiesa dedicata santo tradizionalmente riconosciuto primo vescovo citta patrono insieme santi compatroni lorenzo ercolano meno ricordato ludovico tolosa perugini celebrano grande devozione gennaio	train
affascinante borgo umbro circondato colline boschi verdi vallate offrono visitatore bellissime sfumature colori tutte stagioni anno	train
situato piazza duomo orvieto destra cattedrale immediata prossimita palazzo soliano pia vasta imponente residenze pontificie orvietane	train
castello forme fonti san costanzo	train
museo situato allainterno palazzo priorale otricoli collega percorso didattico ideale attraverso reperti pannelli illustrativi tre identita storiche otricoli centro preromano laantica citta romana ocriculum laattuale centro storico medievale ricco materiali antichi riutilizzati tessuto urbano	train
palazzo gallenga stuart trova perugia piazza fortebraccio vicino imponente arco etrusco	train
importante ritrovamento tesoro canoscio oggi visitabile presso locale museo duomo	train
abbazia benedettina sorge colle dominante valle torrente nestore circa sud citta castello	train
scoperta segreti pittura vetro tramandati cinque generazioni	train
museo san francesco scoprire importanti opere arte segreti civilta ulivo	train
meta cittadina ridosso mura perugia pua regalarvi momenti relax attivita fisica cultura plein air	train
storia caratteristiche ceramica gualdo tadino ginestra successo tecnica lustro	train
palazzo vitelli ospita interno pinacoteca comunale riaperta pubblico trova centro citta castello prossimo mura urbiche via cannoniera	train
gioiello naturale poco conosciuto nascosto pieghe valnerina poca distanza preci salto venti metri sotto cielo dellaumbria	train
chiesa santa maria nuova trova centro storico gubbio interno quartiere sant andrea incrocio via savelli porta via nelli	train
casa vacanze trasformata coloratissimo gioiello daarte contemporaneo borgo medievale todi	train
produzione artigianale manufatti lino puro telai manuali fine secondo disegni originali medioevali rinascimentali	train
chiesa santa croce oggi santuario madonna stella sorge valle noce isolata contesto agricolo poco distante borgo cerreto spoleto	train
spazio espositivo punto arrivo crescente ricerca artistica contemporanea citta foligno	train
porta sant angelo risale secolo sopra volta ingresso trovano due fenditure ospitavano allora meccanismi manovra ponte levatoio sostituito poi ponte muratura	train
rasiglia borgo montano comune foligno celebre suggestive sorgenti	train
museo vetro piegaro allestito interno antica fabbrica vetro risalente primi ottocento posta centro storico paese	train
complesso villa fidelia villa costanzi ubicato base collina lungo strada centrale umbra territorio spello costruito xvi secolo famiglia urbani resti santuario appartenente insieme sacrale epoca classica secolo passa secolo donna teresa pamphili grillo trasforma completamente	train
allainterno splendida chiesa santa maria maggiorea spellosono presenti due opere pietro vannucci detto ail peruginoa	train
terni citta san valentino cascata marmore offre inaspettate testimonianze ogni epoca	train
scoperta gioiello particolarmente prezioso custodito nellaantico centro monte castello vibio poca distanza todi	train
santuario cosa chiamato altura sorge colle bagno venne edificato luogo miracoloso avvenimento poco distante centro deruta	train
eretta monaci benedettini inizi sec bettona conservare corpo santo patrono	train
situata fianco nord dellaalta valle tevere pietralunga occupa parte terminale crinale collinare ridosso dellaappennino umbro marchigiano	train
chiesa santa maria reggia sorge umbertide piazza mazzini oltre ponte torrente reggia	train
geolab spazio espositivo permanente dedicato divulgazione scienze terra	train
trebbiano spoletino quando vinificato purezza origine vino caratterizzato profumi piuttosto fruttati fresco abbastanza alcolico spiccata acidita	train
poco distante borgo giano umbria posizione isolata dominante sorge chiesa san felice storico iacobilli data istituzione complesso mentre realizzazione chiesa monastero annesso risale inizi xii secolo chiesa venne edificata sopra oratorio secolo ospitava sepolcro vescovo martire felice	train
varieta farro molto antica prime tracce risalgono allaeta bronzo ottenuto denominazione origine protetta	train
chiesa madonna giglio situata fronte porta vecchia passato consentiva accesso paese risale interno visibili numerosi affreschi alcuni quali ben conservati	train
basilica santa maria angeli sorse mentre palazzo capitano trova piazza principale assisi piazza comune	train
centro bevagna lungo corso matteotti trova municipio gia palazzo lepri edificato tardo settecento architetto andrea vici volere famiglia presenta facciata neoclassica porta arricchita elegante rosta ferro battuto	train
chiesa santaagostino localizzata allainterno borgo sigillo venne edificata dallaarchitetto svizzero giacomo cantoni fondamenta dellaantica chiesa santa caterina oggi rimane sola cripta medievale restaurata dallaamministrazione comunale adibita centro culturale	train
storia caratteristiche ceramica gubbio lustro mastro giorgio grandi maestri	train
nuova attrazione turistica esalta bellezza dellaarea belvedere superiore attraverso lautilizzo tecnologie avanguardia	train
forni legna piccolo borgo medievale comune gualdo cattaneo cuoce solo porchetta stesso momento prepara altro piatto tipico secondo ricetta tramandata generazione generazione	train
baschi incastrato mezzo rocce fitta vegetazione gola forello viene segnalato centro escursionistico pasquarella andando verso todi	train
spalle spoleto bosco sacro meditazione preghiera scelto san francesco	train
trova parte pia moderna paese presso parco pubblico	train
chiesa sant agostino pia antica gualdo cattaneo	train
senso dellaarte spoleto incline natura grazia bellezza ogni tempo esplode palazzo collicola arti visive	train
museo trova interno rocca parte alta centro storico spoleto	train
ponte fonnaia costruito romani poderosa costruzione viaria sola arcata sesto obliqua rispetto direttrice ponte costruita grossi blocchi travertino perfettamente squadrati dotati bugnatura	train
nucleo urbano medievale cittadina gualdo tadino erge antica rocca flea cima colle domina intero abitato chiamata flebea vicinanza fiume flebeo esempi pia significativi architettura militare difensiva umbra	train
santaanatolia narco molto pia museo luogo incontro scambio pratiche trasmissione competenze legate ciclo lavorazione canapa unaattenzione sostenibilita design	train
chiesina santa maria piaggiola definita antica sede monte pieta unico ambiente duecentesco volta botte caratterizzato affreschi ben conservati inizi eugubino ottaviano nelli	train
sorgente fiume clitunno crea laghetto acque limpidissime riflessi smeraldo giardino acqua fonte ispirazione poeti properzio plinio virgilio byron carducci	train
chiesa parrocchiale san michele arcangelo bastia umbra sita centro cittadino piazza mazzini	train
cattedrale san feliciano patrono foligno importante esempio romanico umbro interno neoclassico	train
torre trova centro orvieto lungo corso cittadino	train
trevi piccolo borgo medievale famoso tutta italia antichissima tradizione olearia	train
castello fabro parte territorio comunale fabro posizionato panoramico colle est torrente chiani	train
inizio rifacimento chiesa niccola prima risaliva xii sec progettista ippolito scalza urbevetanus definisce stesso firma apposta gruppo marmoreo pieta trova duomo orvieto segua personalmente lavori circa anni soltanto ultimo periodo sostituito antonio carrarino durante costruzione campanile	train
testimonianze antiche fin secolo	train
acquedotto romano detto formina esteso reticolo cunicoli corridoi realizzati secolo sotto impero tiberio secoli assicurato approvvigionamento idrico citta narni territorio circostante	train
gola bottaccione sito geologico scrigno arte	train
palazzo capra chiamato palazzo nardo sorge interno paese tuoro appena usciti centro abitato direzione sanguineto	train
chiesa parrocchiale santa maria assunta sec trova interno borgo	train
complesso francesco secolo xiv oggi sede dellaauditorium biblioteca comunale dellaarchivio storico	train
costruito stesso luogo santo predicato compiuto miracolo	train
chiesa edificata partire venne insignita titolo cattedrale ricostruita disegno giovanni gubbio papa innocenzo consacra facciata vero proprio capolavoro scultura romanica divisa orizzontalmente tre zone	train
palazzo trinci trova lato nord piazza repubblica antica platea magna cuore pulsante citta foligno	train
chiesa madonna stella situata parte meridionale piccolo borgo paciano appena fuori porta rastrella	train
presso umbertide posizione panoramica valle assino colloca castello civitella ranieri prende nome cittadella umberto figlio raniero fratello duca guglielmo monferrato costruire quel luogo	train
sorta xiv secolo interno castello valfabbrica ridosso muro perimetrale	train
posta fuori mura acquasparta fatta costruire cardinale matteo bentivenga acquasparta	train
nato ospedale cavalieri gerosolimitani attuali cavalieri malta intitolato giovanni battista nucleo originario castello edificato meta secolo xii lontano dallaimportante asse viario perugia trasimeno toscana	train
esempio architettura civile medievale palazzo capitano oggi sede museo civico pinacoteca todi	train
chiesa santi filippo giacomo sorge piazza vittorio emanuele piazza principale monte castello vibio	train
avenerabile confraternita santaandrea apostoloa ancora sede sacro edificio bettona	train
abbazia vallingegno sorge cima collina pochi chilometri gubbio immersa bella natura campagna umbra	train
chiesa santa maria sopra minerva rende contribuire ancora pia suggestivo splendido scenario piazza comune interno centro storico assisi adibita culto volere papa paolo stata realizzata interno antico tempio romano	train
medioevo rispettivamente bertesca castello permetteva defensam muro comunis super suptus voluto statuti annessa domus integrata unam domunculam pro stantia custodum incrementare armamento difensivo ogni vicario uscente dopo mesi mandato lasciava comune unam balistam unam rotellam valore due fiorini oro	train
trova omonima via appena fuori mura	train
chiesa san michele arcangelo trova lungo attuale corso vittorio emanuele antico decumanus vicus castrum centro collazzone	train
